事件,事件日期,基准指数,Stkcd,Alpha,Beta,估计窗口观测值,"CAR[-1,+1]","窗口交易日数[-1,+1]","CAR[-3,+3]","窗口交易日数[-3,+3]","CAR[-5,+5]","窗口交易日数[-5,+5]",股票代码,冻结Layer,机器建议与原始Layer是否冲突
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300036,-0.0012155019807175,1.8457192529104864,221,-0.0079735907428906,3,-0.0825920202291071,7,-0.0644525437555039,11,300036,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300058,-0.0003992117084871,1.8133190627627491,221,-0.0090585951572174,3,-0.1219151732104028,7,-0.1599872522585569,11,300058,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300075,-0.0006861839499598,1.7131458779919024,221,-0.0078163594429767,3,-0.078752197346724,7,-0.096875325950248,11,300075,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300078,-0.0013546409737466,1.8312867154565933,221,-0.0159284737276542,3,-0.2137939456355531,7,-0.192674780387912,11,300078,中游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300168,-0.001116250919754,1.6262867068693163,221,0.0095677190723332,3,-0.0696297374704816,7,-0.1093270404274905,11,300168,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300170,-0.000404132287043,1.7871559700378927,221,-0.0047725307359864,3,-0.2267365769967445,7,-0.113759223642622,11,300170,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300188,-0.0012371625768227,1.8870424193714423,221,-0.0213017455265,3,-0.1663065297271418,7,-0.1060839488782594,11,300188,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300223,-0.0002993712361638,1.8483738880132168,221,-0.0154942769775403,3,-0.0864620503845279,7,-0.0860094620474841,11,300223,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300229,-0.0014476174268487,2.111660058918194,221,0.0474843974174076,3,-0.0044621252969079,7,0.017494607941084,11,300229,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300253,-0.0007519656779952,1.7595873123728805,221,-0.0019183327511517,3,-0.0973190663951539,7,-0.086604194883763,11,300253,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300308,0.001938857458672,1.8849743969273824,221,0.0361065968412198,3,-0.0408595285438034,7,0.0610707540853576,11,300308,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300365,-0.0010546214718122,1.6506423767761695,221,-0.0114809815363014,3,-0.1274783481955015,7,-0.1000309673445128,11,300365,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300394,0.0020531729528996,1.724908279438124,221,0.0614093994410374,3,-0.0861746217278173,7,-0.0610542622599282,11,300394,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300451,-0.0021470607533938,1.8078222252956635,221,-0.0066419934444522,3,-0.1464404235436912,7,-0.1404897760591922,11,300451,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300474,0.0002727660337156,1.7655693754461566,221,-0.0314445388056087,3,-0.0593617984989709,7,0.0011020455643717,11,300474,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300476,0.0028565990153614,2.088827989155116,221,0.0951481876520044,3,-0.075499963137626,7,-0.0200458056831139,11,300476,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300496,-0.0023897282837695,1.7861372033426726,221,0.0462646000157713,3,-0.0795116457772514,7,-0.0906300300224415,11,300496,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300502,0.0037629302167284,1.721265215867568,221,0.050460987526231,3,-0.1313492245473309,7,-0.0647422356069836,11,300502,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300624,-0.0010643052084432,1.851758403110338,221,0.0173833790250861,3,-0.1392593900599481,7,-0.1219110470207662,11,300624,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300634,-0.0006460718264324,1.9603747198504464,221,-0.013763226934533,3,-0.1255422247658154,7,-0.0649721695840213,11,300634,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300781,0.002509375843113,1.7646910357119148,217,-0.0402954256054917,3,-0.1884922297494017,7,-0.1758510297085437,11,300781,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,300785,0.0005656845033139,2.030641162354045,221,-0.1391861954171003,3,-0.2784091898526639,7,-0.1327867185533442,11,300785,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,600183,-7.179701169637436e-05,1.2994891604289158,221,0.0530265718083327,3,-0.0272092159540775,7,-0.0090309793559138,11,600183,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,600410,-0.0015008453395697,1.1366009380937898,221,-0.0337547125421906,3,-0.1275339936706521,7,-0.1518184092024763,11,600410,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,600556,-0.0021939384458538,1.445269669283452,221,-0.0061124666837662,3,-0.1697192828364671,7,-0.2509243579134139,11,600556,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,600570,-0.0004215768480684,1.397376361330704,221,-0.0057277046074683,3,-0.0670805830219235,7,-0.0957087098581542,11,600570,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,603019,0.0023863880953895,1.2417639037156685,221,-0.0328030702826892,3,-0.0606166320937114,7,-0.070014369448465,11,603019,上游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,603160,0.0004883128482376,1.1103204377476394,221,-0.0028702155028261,3,-0.0728277766727758,7,-0.0669161377016819,11,603160,中游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,603986,-0.0008976606564193,1.4533300865795369,221,0.0412626216054761,3,-0.0497204607527935,7,0.0816444926438176,11,603986,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688008,-9.723536558636228e-05,1.6134374439631844,221,0.0528520081726018,3,-0.0584819097502887,7,0.0318782290821551,11,688008,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688012,0.0009404722806474,1.5796065891915765,221,-0.0142902597806912,3,-0.0483078014969306,7,-0.0088260709046116,11,688012,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688023,-0.0035490392380345,1.8088715394489927,221,-0.044995525699563,3,-0.1488374459300376,7,-0.0938852380834959,11,688023,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688041,0.0014246275675758,1.5563707196164325,221,0.099902958756655,3,0.1285343218528527,7,0.1759312136766052,11,688041,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688088,-0.0017571543220143,1.9653030482413016,221,0.0036939509909668,3,-0.0029450377570064,7,0.1004392523811243,11,688088,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688111,-0.0016374035202948,2.080244965782683,221,0.0362781846640251,3,-0.0468078570235895,7,-0.070153132474174,11,688111,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688228,-0.0021491810962414,2.0828741861414395,221,-0.0153117754870196,3,-0.1686183749254422,7,-0.1037444259061509,11,688228,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688256,0.0048415192954683,1.7711141202831788,221,-0.0241802516692437,3,-0.0614833143498606,7,0.0337527027680091,11,688256,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688327,-0.0026844980594195,2.2030733378139216,221,0.0002136540736347,3,-0.1398376154727809,7,-0.0366767055321138,11,688327,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688369,-0.0033729053537086,1.9064328896880296,221,-0.0293761925058053,3,-0.1375525726994723,7,-0.0646297217434763,11,688369,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,000300.SH,688981,0.0019778571177392,1.4282521046647492,221,0.0018888833403661,3,-0.0114787725428045,7,0.1045382021416174,11,688981,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,977,0.0014419074438497,1.3464498199866777,221,0.0343786059166631,3,0.0231612150940427,7,0.0621023110563115,11,000977,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,988,0.0005129452531227,1.43571056043826,221,0.0212647440650497,3,0.0420082608796327,7,-0.0223737990003687,11,000988,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,997,-0.0003727389567026,1.3773744235805505,221,0.0405297256545224,3,0.0062250613399537,7,0.0317585972290413,11,000997,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2049,-0.0004105407977158,1.3924358214099255,221,0.0097951367271391,3,-0.0013391392753434,7,-0.017270910183751,11,002049,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2065,0.0009037461957792,1.0957117278663933,221,-0.011967497725115,3,-0.0115558254523892,7,0.0430239730802829,11,002065,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2131,0.0039609932790757,1.0800672631294264,221,-0.1417174074254047,3,-0.0125342691044368,7,-0.0468858974170582,11,002131,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2230,0.0003724273835185,1.2346963316766666,221,-0.011313318072931,3,0.0109560214077052,7,0.0941101203888549,11,002230,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2236,-0.0007422590921904,1.3069685494781984,221,0.0024766187418427,3,0.0169381395075364,7,0.0331734864495681,11,002236,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2253,0.0011415186796066,1.0539875528613802,221,-0.1805815231594594,3,-0.1946668750427297,7,-0.2218990593880277,11,002253,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2281,0.0014109517314312,1.63265082221437,221,0.0110906583324298,3,0.0132477634226882,7,-0.0393992580093453,11,002281,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2368,-0.000799563897622,1.5101422896383043,221,0.0221357614680999,3,0.0335904479459004,7,0.0594409312180881,11,002368,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2371,0.0017885493625298,1.1793097717036696,221,-0.012007679908448,3,-0.0209462452406928,7,-0.0627213135584015,11,002371,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2405,0.0004109204050863,1.2636572066194969,221,-0.006283409714899,3,-0.0427794967120682,7,-0.0153130118472057,11,002405,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2415,-0.0008882728393809,1.0188906207001758,221,0.0032592520728681,3,0.0201773015465235,7,0.0302431770305981,11,002415,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2439,-0.0025011444220747,1.5182495301417882,221,-0.0553364364620842,3,-0.0264282963687601,7,0.0720223321887358,11,002439,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2463,0.0024304223183413,1.227771243251089,221,0.0509955442954144,3,0.0706901328765214,7,-0.0537897017063431,11,002463,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2607,0.0001054335393668,1.2004491115834808,221,-0.0035947239469282,3,0.03955312792861,7,0.0281120794554804,11,002607,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,2777,-0.0008955723485237,1.2369748611818154,221,-0.0126240404927247,3,0.0117505003898487,7,0.0789742450630762,11,002777,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300020,-0.0037048846277213,1.5396308644329173,220,-0.0988179964062552,3,-0.1057966885435562,7,-0.0874787095711021,11,300020,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300033,0.0027691610795148,2.4395644349412584,221,0.0085709916838246,3,0.0201900696865766,7,0.0366735583988477,11,300033,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300036,-0.0010457108384996,1.8539921974974125,221,-0.0081355653479912,3,0.0136088050308952,7,0.025133827363597,11,300036,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300058,0.00179473605109,1.7571945665634314,221,-0.0552944370010598,3,-0.0204569773532733,7,0.0832435764397474,11,300058,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300075,3.3687107769086e-05,1.7253746257255125,221,-0.0140017549390395,3,-0.0092274903219784,7,-0.0132536164198903,11,300075,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300078,-0.0002439609343646,1.8639747085775231,221,-0.0499930224665745,3,-0.0392657724807585,7,0.0066155541861976,11,300078,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300168,0.0001931629466222,1.6947545662871215,221,-0.0258364160780804,3,-0.0421739225987664,7,0.016029954728661,11,300168,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300170,0.0002567277459428,1.7983715546105414,221,0.1112809859110153,3,0.2967164567329077,7,0.5484590842360937,11,300170,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300188,-0.000324892950802,1.8910924141039216,221,-0.0226917599516981,3,-0.0381199979458574,7,0.0506452235252093,11,300188,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300223,-0.0002144040033183,1.8556023606763663,221,0.0184318923876335,3,0.0267112425897838,7,0.0187932499236943,11,300223,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300229,0.001247156595155,1.9344647637316696,221,-0.021008710000056,3,-0.0884015572300415,7,0.2207053253363049,11,300229,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300253,-0.0002403316329835,1.773502805170082,221,-0.0111190007859481,3,-0.0168543010913463,7,0.0156295031326421,11,300253,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300308,0.0020129237515706,1.8585322857871296,221,-0.0207491866548381,3,0.1144585488306514,7,-0.0335057481274884,11,300308,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300365,-0.0003169049415364,1.6430146738676417,221,-0.0223573062467738,3,-0.0820193318569322,7,-0.0007823935963627,11,300365,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300394,0.0022501085218588,1.7359672574344875,221,0.0691819640868702,3,0.2405922148258777,7,0.0956687141749286,11,300394,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300451,-0.0012331861476312,1.8396430416913467,221,-0.0303676359203267,3,-0.0709693988516178,7,-0.0288143794184977,11,300451,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300474,0.0007669613271423,1.7808953600052146,221,-0.0307537339106624,3,-0.0692906444457887,7,-0.1339844141400305,11,300474,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300476,0.0035316014686968,2.109640880879017,221,0.0739511769246174,3,0.1777308650853957,7,0.0155474375100628,11,300476,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300496,-0.0018931736831737,1.7866650529011798,221,0.0556558320035874,3,0.0596315701734844,7,0.1863920262474842,11,300496,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300502,0.0039707733246086,1.726214240674097,221,0.0921073362534503,3,0.171668531292251,7,0.0774061258685958,11,300502,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300624,0.0008993570077857,1.8035090156704392,221,0.0068101144147623,3,-0.004621213222139,7,0.1334633835373517,11,300624,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300634,0.0005886235935869,1.8587831235043903,221,-0.006176265480382,3,0.0421243809010859,7,0.4123162920204112,11,300634,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300781,0.0030193501593699,1.7875539071226922,217,-0.0577296919116686,3,-0.0357991996906081,7,0.1033292197340045,11,300781,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,300785,0.0018040229324569,1.9529345603062376,221,-0.0443245946964105,3,-0.0364942535824332,7,0.1466612048714916,11,300785,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,600183,0.0006566449620182,1.2955041724555287,221,0.1534921823627752,3,0.1724217367597779,7,0.1322158879171512,11,600183,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,600410,0.0016473609357477,1.0333605172368476,221,-0.0847158375047641,3,0.0744805658115923,7,0.1878913814180405,11,600410,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,600556,-0.0004540902425812,1.5088795586122896,221,-0.154124117758147,3,0.0230041287487597,7,0.0615265098255351,11,600556,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,600570,0.0001081816570895,1.3942790860111176,221,0.0001108377428931,3,-0.0080727585379811,7,0.0098808037588681,11,600570,下游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,603019,0.0028255859004801,1.2531091079480514,221,0.0006437025012027,3,0.0043282944116772,7,0.0254381045502078,11,603019,上游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,603160,0.0006309775628504,1.122198406508463,211,0.0282132753996453,3,0.027133290518734,7,0.0199038850227881,11,603160,中游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,603986,-0.0004618018175139,1.4317621619695913,221,0.020628862228694,3,0.0195162282217108,7,0.0369446042176139,11,603986,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688008,0.0001541863635765,1.662140790611338,221,0.0462396524753046,3,0.0611285933474659,7,0.0221908661429894,11,688008,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688012,0.0009892172923224,1.6146745539617977,221,-0.0226258568394707,3,-0.0138172175755487,7,-0.0403366493190408,11,688012,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688023,-0.0022499261251193,1.7542389278527857,221,-0.0077036241413991,3,-0.0086720158053427,7,0.0768314393762967,11,688023,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688041,0.0019049649741928,1.5768740982160363,221,-0.0172218220340223,3,-0.0993514457284599,7,-0.1872021856103885,11,688041,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688088,-0.0007661812640591,1.9772976020049,221,0.1065956257326224,3,0.2003659312358171,7,0.2727471818634092,11,688088,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688111,-0.0005815503835537,2.0593798259265124,221,0.0023688261835371,3,0.0366837735955126,7,0.1723951669825517,11,688111,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688228,-0.0012116149830946,2.110640030044686,221,-0.0423870469061112,3,7.057083538732425e-05,7,0.1964933436298208,11,688228,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688256,0.0064015671107777,1.7907158207519864,221,0.0175350273181429,3,-0.1344609352908529,7,-0.3383286489450166,11,688256,上游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688327,-0.0011920305268253,2.160897426249934,221,-0.0243698513335202,3,-0.0041303090370224,7,0.0956995936558424,11,688327,中游,否
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688369,-0.0018881602916967,1.882398187749054,221,0.0309130789706578,3,0.0949516809077362,7,0.3231336064461197,11,688369,下游,是
DeepSeek-R1_2025-01-20,2025-01-20,000300.SH,688981,0.0018771915284924,1.459974920824085,221,0.0369146570412768,3,-0.023294467682768,7,-0.0408327856624371,11,688981,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,977,0.0012918991512951,1.1672952845487958,221,-0.0103779748636208,3,0.0250761823934006,7,0.0596671886160734,11,000977,上游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,988,0.0003175060108364,1.2294289644332643,221,0.0758168005719118,3,0.08885082921943,7,0.127232387474606,11,000988,上游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,997,-6.0877254450678775e-05,1.159765203920183,221,-0.0245131511126905,3,-0.0116265583900418,7,-0.0182774903407695,11,000997,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2049,-0.0002164097104775,1.2003859124325138,221,0.0044381254076209,3,-0.0387703458209779,7,-0.0196401841106232,11,002049,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2065,0.0005279425630058,1.093257203193009,221,-0.0089071105144838,3,-0.0646083650207291,7,-0.09366285782584,11,002065,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2131,-0.0011127564722823,0.9815361785129524,221,-0.0325376763289209,3,-0.2690860124891445,7,-0.1841878392381433,11,002131,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2230,-0.0001863350070933,1.061580047670177,221,-0.0043887793137673,3,-0.0429570772040381,7,-0.0537506754784211,11,002230,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2236,-0.0008529556892476,1.0498998132093715,221,0.012925621549441,3,-0.016950962035904,7,-0.0252975949412486,11,002236,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2253,0.000799450800347,0.9481241893433592,221,0.0072105379024325,3,-0.1490285252897756,7,-0.1655216292527809,11,002253,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2281,0.0015556895724644,1.3884622040568178,221,-0.0057328952405946,3,-0.0721407659891319,7,0.1002438303418012,11,002281,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2368,-0.0009658832001828,1.310578056660944,221,-0.0092976305680233,3,-0.032143583417888,7,-0.0443714463233641,11,002368,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2371,0.002677669073191,0.9025248140763356,221,0.0023227626280086,3,-0.0554679567210992,7,-0.0201528542802957,11,002371,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2405,-3.6152562609964464e-05,1.1394651344940157,221,-0.0135929456337049,3,-0.0695331533438583,7,-0.0958179718107969,11,002405,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2415,-0.0006318285883881,0.7593130053089847,221,0.0133001361586591,3,0.0152830797767759,7,-0.0141918619339397,11,002415,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2439,-0.0024094775004585,1.3019789236735562,221,0.0046123718523516,3,-0.0290905573498952,7,-0.0148960152966477,11,002439,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2463,0.0025955019721549,0.9903762443688736,221,0.0387751063169463,3,0.021211205562751,7,0.0425846783240383,11,002463,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2607,-0.0012436977739492,1.072567865607653,221,-0.0203698959459605,3,-0.1079895886058785,7,-0.2364936340670633,11,002607,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,2777,-0.0012547436309279,1.1305150254384322,221,-0.0085855265393118,3,-0.069891893398641,7,-0.0897358769104518,11,002777,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300020,-0.005095918517505,1.2871092696115658,220,0.0294268461466056,3,0.0052078462492479,7,0.1887117976190904,11,300020,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300033,0.002581900537344,1.8599146437128176,221,-0.0092721187008479,3,-0.0370354738186557,7,-0.0473500525598227,11,300033,中游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300036,-0.0008813790718135,1.5723437876451185,221,-0.0085851871454766,3,-0.0472519768085066,7,-0.0428349548126131,11,300036,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300058,-7.972562562296476e-05,1.5549499819473869,221,-0.0096226263970747,3,-0.0869140088841026,7,-0.1379794547624293,11,300058,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300075,-0.0003836280209943,1.4682129264647878,221,-0.0083522516706938,3,-0.0457076827230946,7,-0.0761464151553735,11,300075,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300078,-0.0009284638254978,1.4498847031018969,221,-0.016932764963813,3,-0.1817682024253437,7,-0.1795330875890951,11,300078,中游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300168,-0.0008381018566269,1.40432331365465,221,0.009097066153309,3,-0.0379696679851549,7,-0.0888535209556543,11,300168,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300170,-9.541039242046109e-05,1.5396767845940271,221,-0.0053025829060638,3,-0.1920429136411567,7,-0.0915289097815126,11,300170,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300188,-0.0008825224525775,1.592375647402677,221,-0.0219817716457127,3,-0.1305936302290765,7,-0.0851263152452856,11,300188,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300223,9.145349361489788e-05,1.5091803599904547,221,-0.0163428088028513,3,-0.0528753777718442,7,-0.0692941006255689,11,300223,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300229,-0.0010619358289449,1.7949194144012746,221,0.0467703340874185,3,0.0358602550122643,7,0.0419271768956449,11,300229,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300253,-0.0003777311109447,1.4341464648631577,221,-0.0027352715011922,3,-0.0654157860682312,7,-0.0708833176356997,11,300253,下游,是
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300308,0.002456432641325,1.4005701919354585,221,0.0347415699620812,3,-0.0104269958929246,7,0.0676740447820933,11,300308,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300365,-0.0007567796921778,1.4072858801739483,221,-0.0120238765325803,3,-0.0958424102158626,7,-0.080613306703597,11,300365,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300394,0.0024734077869253,1.3437676889358598,221,0.0603844523906808,3,-0.0566129998571608,7,-0.0503268665092901,11,300394,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300451,-0.0018602609365222,1.5871464522820615,221,-0.0070711416742409,3,-0.1105275036725035,7,-0.1157655110039025,11,300451,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300474,0.0005508165324303,1.5524324179219149,221,-0.031855065664774,3,-0.0242225803386643,7,0.0254279966827752,11,300474,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300476,0.0033666823137954,1.6258925795359145,221,0.0939020114683589,3,-0.0397395685123991,7,-0.0071593689067689,11,300476,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300496,-0.0020997720304944,1.560431937873729,221,0.0458129022412698,3,-0.0442411980360489,7,-0.066781178236917,11,300496,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300502,0.0041826294778864,1.3405200100455674,221,0.0494367273547257,3,-0.1018613331160255,7,-0.0540683818551672,11,300502,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300624,-0.0007191586270591,1.5659323842404638,221,0.016728086672949,3,-0.1041223927422255,7,-0.1010941040344851,11,300624,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300634,-0.0002582583585631,1.6316907420223548,221,-0.0145510992433511,3,-0.0890637867614319,7,-0.0449016889585939,11,300634,中游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300781,0.0029486418561782,1.4499905095460173,217,-0.0412945362364109,3,-0.156692106080255,7,-0.1600173612436937,11,300781,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,300785,0.0010051127532408,1.646287853040113,221,-0.1401606582123967,3,-0.2418335309989582,7,-0.1153062039678286,11,300785,下游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,600183,0.000245228308701,1.0118450740111122,221,0.0522525872613057,3,-0.0049523969539566,7,-0.0009874142425424,11,600183,上游,否
DeepSeek-V3_2024-12-26,2024-12-26,399001.SZ,600410,-0.0013738299536532,1.0598838651435856,221,-0.033800736056709,3,-0.1032446508474258,7,-0.1315970235287398,11,600410,下游,是
