thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
300474.SZ,20210930,3236219359.62,15.2814,249453203.06,813450121.02,494541234.97,2741678124.65,上游
300308.SZ,20210930,14379363594.67,39.8002,565695964.14,5322086825.93,5723020067.73,8656343526.94,上游
300502.SZ,20210930,4577621065.81,16.9594,464867505.87,2019290923.95,776335075.1,3801285990.71,上游
300394.SZ,20210930,2453592694.27,9.0487,214642940.46,765920210.67,222018788.52,2231573905.75,上游
002281.SZ,20210930,9553519136.78,42.991,434149045.53,4729758108.14,4107151867.04,5446367269.74,上游
000988.SZ,20210930,12352470975.61,39.8732,796151867.79,7368275516.61,4925330922.91,7427140052.7,上游
000977.SZ,20210930,48674288740.81,67.0814,1354963019.34,46247086543.39,32651393497.28,16022895243.53,上游
002463.SZ,20210930,11000332841.0,37.422,785635858.0,5411631165.0,4116545655.0,6883787186.0,上游
300476.SZ,20210930,11928917517.17,64.6171,622240219.9,5385898028.36,7708117182.82,4220800334.35,上游
600183.SH,20210930,24206827851.4,40.8425,2418665081.88,15378560307.54,9886666836.97,14320161014.43,上游
688981.SH,20210930,215065069000.0,29.6008,7502315000.0,25370997000.0,63660953000.0,151404116000.0,上游
002371.SZ,20210930,22388658673.94,65.5459,762212989.4,6173374642.87,14674856894.19,7713801779.75,上游
688012.SH,20210930,15358817749.03,12.885,541680654.3,2072777066.62,1978986316.15,13379831432.88,上游
300223.SZ,20210930,9770408347.37,9.8711,632478719.05,3793157983.24,964449931.11,8805958416.26,上游
603986.SH,20210930,14614579612.71,13.885,1648183513.49,6329944963.67,2029234909.6,12585344703.11,上游
688256.SH,20211231,6989146320.88,14.4357,-829814477.43,721045278.97,1008934855.5,5980211465.38,上游
688041.SH,20211231,10457352167.99,40.1236,437606441.27,2310415312.15,4195866163.48,6261486004.51,上游
603019.SH,20211231,26121984762.65,49.9409,1264036456.59,11200362248.89,13045556928.39,13076427834.26,上游
002049.SZ,20211231,11592248343.89,37.0969,1983992310.11,5342115108.65,4300364965.52,7291883378.37,上游
688008.SH,20211231,8958562224.94,6.3388,829137544.38,2562017472.42,567862848.48,8390699376.46,上游
300474.SZ,20211231,3325204147.19,13.8437,292740758.3,1093200462.47,460332259.6,2864871887.59,上游
300308.SZ,20211231,16564680790.78,29.9531,886496645.71,7695404805.69,4961640482.75,11603040308.03,上游
