thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
002253.SZ,20250331,1471131183.73,22.3906,-14753347.9,25344029.38,329395375.18,1141735808.55,中游
300078.SZ,20250331,1506875539.19,62.4918,-19436112.6,409267469.05,941673340.52,565202198.67,中游
002236.SZ,20250331,50497850338.83,24.8454,706851986.58,6256129778.73,12546386856.6,37951463482.23,中游
688023.SH,20250331,4722878988.22,48.0578,-115021353.42,311118492.11,2269710207.8,2453168780.42,中游
300451.SZ,20250331,5564740193.08,19.8203,-14702055.36,290357981.79,1102949579.87,4461790613.21,中游
000997.SZ,20250331,12727690113.28,40.6069,354441389.84,1809541670.76,5168319531.33,7559370581.95,中游
688228.SH,20250331,1940275336.3,26.4364,-909176.69,60297628.73,512938808.93,1427336527.37,下游
300785.SZ,20250331,2425088915.64,21.1976,-8243876.4,268421057.65,514061173.88,1911027741.76,下游
300058.SZ,20250331,21158568768.51,63.6585,94353486.65,14257668988.64,13469229256.43,7689339512.08,下游
002131.SZ,20250331,21956108746.61,40.9861,99737710.32,4758920642.1,8998960155.53,12957148591.08,下游
600556.SH,20250331,5161609537.6,26.0769,9934672.45,896709381.9,1345986967.8,3815622569.8,下游
300781.SZ,20250331,966586258.67,22.9715,12927620.97,140965658.78,222039544.59,744546714.08,下游
600570.SH,20250331,13733062293.03,31.2109,39118936.01,1025881877.64,4286207714.2,9446854578.83,下游
002607.SZ,20250331,6299227154.9,87.8631,39994248.45,575021369.1,5534696570.85,764530584.05,下游
300253.SZ,20250331,8620532947.41,30.4379,-3345001.28,344975742.42,2623908857.51,5996624089.9,下游
688369.SH,20250331,1485436105.37,33.0258,-71345298.94,105180361.51,490576821.04,994859284.33,下游
300188.SZ,20250331,5145264039.83,30.9317,-137087146.67,215288988.21,1591519513.33,3553744526.5,下游
002439.SZ,20250331,13581790139.27,15.8484,42297.65,640806865.89,2152494063.59,11429296075.68,下游
300036.SZ,20250331,3871812159.23,32.7123,-44975962.69,234019539.0,1266560517.13,2605251642.1,下游
300020.SZ,20250331,5806021325.13,45.384,-70566327.49,60265950.83,2635005252.25,3171016072.88,下游
300075.SZ,20250331,4259522490.09,16.8438,6867834.93,182377580.68,717463643.45,3542058846.64,下游
300168.SZ,20250331,5923503153.9,75.523,-156524166.84,463768748.64,4473606885.41,1449896268.49,下游
002065.SZ,20250331,23905850962.78,47.7043,53113228.8,3108657365.16,11404123975.4,12501726987.38,下游
600410.SH,20250331,9352222209.35,44.3214,154248540.89,884951136.58,4145033357.41,5207188851.93,下游
300170.SZ,20250331,6284886762.62,17.4499,35800077.82,741574100.14,1096707522.9,5188179239.72,下游
002368.SZ,20250331,15155063047.44,65.1435,2907298.11,1222170475.52,9872541817.18,5282521230.26,下游
