thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
603160.SH,20230331,9128115930.16,16.0284,-138835696.19,843912227.92,1463094633.56,7665021296.6,中游
300033.SZ,20230331,8067529450.35,25.4164,122235551.26,609828431.36,2050479418.59,6017050031.76,中游
002405.SZ,20230331,13648398027.8,14.858,-112038654.66,707076159.96,2027878360.23,11620519667.57,中游
300624.SZ,20230331,1522160570.99,39.9337,24967797.7,354720295.33,607855413.91,914305157.08,中游
300634.SZ,20230331,2939965689.73,17.8177,61047232.17,383562571.16,523835181.18,2416130508.55,中游
002777.SZ,20230331,2495098662.17,31.9163,15868546.53,187669914.94,796343177.93,1698755484.24,中游
300365.SZ,20230331,2494914201.74,17.2372,1224721.36,110842853.62,430053820.17,2064860381.57,中游
688088.SH,20230331,3005089802.64,13.2036,28114243.43,161433392.43,396779560.27,2608310242.37,中游
300496.SZ,20230331,10782362076.77,12.7756,166858646.91,1166266981.09,1377509939.1,9404852137.67,中游
002253.SZ,20230331,1784694587.04,19.8112,1118131.21,36692670.35,353569399.72,1431125187.32,中游
300078.SZ,20230331,3514161875.38,64.4417,-80567340.48,235156485.53,2264586341.85,1249575533.53,中游
002236.SZ,20230331,48274953657.76,33.7909,492961559.17,6015629882.58,16312527839.7,31962425818.06,中游
688023.SH,20230331,4809945112.45,39.6564,-192894086.05,336150372.63,1907449697.93,2902495414.52,中游
300451.SZ,20230331,5551662742.26,16.6712,10089131.6,348436396.1,925528000.94,4626134741.32,中游
000997.SZ,20230331,11509519210.96,47.2893,303216676.23,1758116503.1,5442773580.21,6066745630.75,中游
688228.SH,20230331,1773976021.75,22.2654,-10461318.57,46489471.75,394982483.81,1378993537.94,下游
300785.SZ,20230331,2208833457.41,18.1135,580396.85,253560154.41,400098109.47,1808735347.94,下游
300058.SZ,20230331,18223136059.42,58.942,146906663.13,9773604139.46,10741073982.31,7482062077.11,下游
002131.SZ,20230331,20113774009.29,39.143,593862961.43,5194400022.86,7873133096.4,12240640912.89,下游
600556.SH,20230331,5695435435.7,34.0233,16658204.76,954586640.81,1937777089.43,3757658346.27,下游
300781.SZ,20230331,956993946.92,19.6818,14723148.42,77035017.08,188353958.63,768639988.29,下游
600570.SH,20230331,12283308606.5,37.0669,223609353.89,1129631187.52,4553038671.99,7730269934.51,下游
002607.SZ,20230331,8417639954.21,90.4463,24302739.95,888585683.99,7613444877.0,804195077.21,下游
300253.SZ,20230331,7743296274.77,34.249,-90204109.26,449172857.1,2652001850.22,5091294424.55,下游
688369.SH,20230331,1812086542.79,21.2896,-42357949.35,163348478.03,385786394.25,1426300148.54,下游
300188.SZ,20230331,5592039916.37,25.7577,-177920526.07,147370949.92,1440381188.68,4151658727.69,下游
002439.SZ,20230331,9783374053.85,24.8276,-67975714.74,787681762.33,2428980919.67,7354393134.18,下游
300036.SZ,20230331,4402851401.71,34.6596,10036776.83,294963270.29,1526011124.42,2876840277.29,下游
300020.SZ,20230331,6530065625.33,45.1105,59753115.92,585925476.72,2945744330.75,3584321294.58,下游
300075.SZ,20230331,4765416627.24,18.3469,50230304.73,272095500.38,874308081.89,3891108545.35,下游
300168.SZ,20230331,7964072598.32,60.6329,-48599780.74,663377866.71,4828849058.02,3135223540.3,下游
002065.SZ,20230331,21451999584.95,45.9847,111809055.76,2793633901.08,9864631412.74,11587368172.21,下游
600410.SH,20230331,8726653342.69,40.8501,63033290.27,937406921.63,3564845012.15,5161808330.54,下游
300170.SZ,20230331,5982416192.73,32.2971,31788174.29,720481173.53,1932149327.57,4050266865.16,下游
002368.SZ,20230331,14750518681.91,67.2342,28041274.18,1844984004.76,9917388894.84,4833129787.07,下游
