thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
300223.SZ,20250930,13541098221.26,8.2157,254519944.27,3436500879.19,1112499634.77,12428598586.49,上游
603986.SH,20250930,20756260682.52,11.352,1104399849.02,6831634443.78,2356254809.82,18400005872.7,上游
002230.SZ,20250930,43288324449.52,56.4076,-83393932.04,16989434774.08,24417926391.89,18870398057.63,中游
688111.SH,20250930,16633808400.07,27.0813,1163838283.8,4178385237.73,4504649916.31,12129158483.76,中游
300229.SZ,20250930,4283183097.53,7.4575,-162231063.56,336982166.72,319419538.25,3963763559.28,中游
688327.SH,20250930,1770482292.44,59.2935,-311027524.52,355190931.01,1049781132.8,720701159.64,中游
002415.SZ,20250930,129863372985.51,33.7985,10253767346.11,65757782457.01,43891870294.28,85971502691.23,中游
603160.SH,20250930,10956943816.84,14.8618,676610806.43,3520825700.94,1628401277.89,9328542538.95,中游
300033.SZ,20250930,11453177228.47,34.4901,1206281689.52,3260860919.93,3950208370.78,7502968857.69,中游
002405.SZ,20250930,10649441302.68,23.0755,-715341798.67,2659603802.64,2457410305.34,8192030997.34,中游
300624.SZ,20250930,1651993961.37,33.5494,-63283284.21,1142372996.62,554234736.64,1097759224.73,中游
300634.SZ,20250930,3418266135.39,14.1016,195164841.68,1341342937.75,482030539.54,2936235595.85,中游
002777.SZ,20250930,2660323323.71,32.7559,41587572.05,687071524.39,871411978.06,1788911345.65,中游
300365.SZ,20250930,2417222052.08,22.1239,7168814.83,497236085.65,534784586.09,1882437465.99,中游
688088.SH,20250930,3027723423.02,12.0534,141702334.73,627546742.03,364944944.94,2662778478.08,中游
300496.SZ,20250930,13194407038.57,21.0634,229588633.97,5147642334.15,2779194111.54,10415212927.03,中游
002253.SZ,20250930,1466968576.9,27.7068,-99060292.1,76630815.88,406450355.43,1060518221.47,中游
300078.SZ,20250930,1008557511.94,41.416,-6485797.26,603818696.74,417703743.44,590853768.5,中游
002236.SZ,20250930,52144046937.12,25.1595,3667630737.35,22912542319.59,13119164110.84,39024882826.28,中游
688023.SH,20250930,4251447776.33,46.2442,-211018772.41,1204508246.09,1966046890.18,2285400886.15,中游
300451.SZ,20250930,5487658950.0,20.2701,-106750444.48,861687740.98,1112353504.38,4375305445.62,中游
000997.SZ,20250930,13826608918.82,44.765,1025648112.83,5986971486.29,6189475238.12,7637133680.7,中游
688228.SH,20250930,1929575976.32,24.8022,-9671260.3,230713030.01,478576740.29,1450999236.03,下游
300785.SZ,20250930,2397071665.68,20.5416,14493509.12,805991673.59,492397615.33,1904674050.35,下游
300058.SZ,20250930,24277538400.73,67.3212,192626665.45,51098413535.23,16343923401.43,7933614999.3,下游
002131.SZ,20250930,21887478961.84,39.7468,560348688.14,14454058040.77,8699561840.0,13187917121.84,下游
600556.SH,20250930,5204082234.35,26.6968,32573041.36,2734486872.56,1389324990.93,3814757243.42,下游
300781.SZ,20250930,1000419853.7,24.0431,37814115.9,467728888.25,240532094.85,759887758.85,下游
600570.SH,20250930,14300416799.6,31.4193,503114781.39,3489900135.84,4493090473.96,9807326325.64,下游
002607.SZ,20250930,5983721950.5,86.3546,91966263.39,1657370679.06,5167219351.51,816502598.99,下游
300253.SZ,20250930,8345968353.3,31.3132,-247760106.95,1295802097.22,2613393384.27,5732574969.03,下游
688369.SH,20250930,1374835485.2,37.7199,-227448125.43,554315659.13,518586094.95,856249390.25,下游
300188.SZ,20250930,5048610113.65,35.4671,-377612103.96,795151079.71,1790593664.78,3258016448.87,下游
002439.SZ,20250930,13163809191.38,14.889,-219060804.47,1547688828.48,1959965592.51,11203843598.87,下游
300036.SZ,20250930,3902026818.4,31.1764,33453714.71,967693519.18,1216513398.4,2685513420.0,下游
300020.SZ,20250930,5116335867.89,47.2989,-545217115.97,130655079.18,2419970583.49,2696365284.4,下游
300075.SZ,20250930,4073869018.46,14.1937,-52319028.83,520725624.11,578231611.0,3495637407.46,下游
300168.SZ,20250930,5880033913.63,79.6493,-409730622.17,1328632958.14,4683407959.12,1196625954.51,下游
002065.SZ,20250930,25814284270.47,50.9854,395405974.2,8488348068.38,13161511789.8,12652772480.67,下游
600410.SH,20250930,9486555878.65,42.9412,387974512.59,3171814513.9,4073636764.03,5412919114.62,下游
300170.SZ,20250930,6604923605.56,16.338,149431174.86,2438959029.24,1079110389.91,5525813215.65,下游
002368.SZ,20250930,14914142000.25,64.9062,4700640.77,4690401347.46,9680196316.63,5233945683.62,下游
