thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
688256.SH,20240930,6094803451.46,15.5568,-728481605.23,185306577.18,948156132.43,5146647319.03,上游
688041.SH,20240930,27060917607.86,18.6286,2106819573.58,6136539009.22,5041074535.61,22019843072.25,上游
603019.SH,20240930,32616373439.6,38.5883,804973389.01,8041454505.76,12586106642.19,20030266797.41,上游
002049.SZ,20240930,16650009750.29,26.838,1016050924.19,4262985693.96,4468529619.78,12181480130.51,上游
688008.SH,20240930,11181975972.58,5.6783,976378674.9,2570870287.06,634945361.33,10547030611.25,上游
300474.SZ,20240930,3930621619.18,12.6784,23874312.38,441058430.06,498338766.51,3432282852.67,上游
300308.SZ,20240930,27124286366.57,31.1071,3871569380.15,17312601820.15,8437590835.96,18686695530.61,上游
300502.SZ,20240930,9821803616.17,27.8776,1646072871.21,5130435808.52,2738086243.87,7083717372.3,上游
300394.SZ,20240930,4664594713.76,16.8989,977728383.69,2394707401.46,788264959.79,3876329753.97,上游
002281.SZ,20240930,13633543461.8,34.813,453432805.36,5377786127.88,4746249021.27,8887294440.53,上游
000988.SZ,20240930,19721603941.99,49.0762,939600233.84,9001703896.11,9678623386.78,10042980555.21,上游
000977.SZ,20240930,84271425346.1,77.1888,1278368505.95,83125748346.36,65048063744.28,19223361601.82,上游
002463.SZ,20240930,19108067956.0,42.4657,1830221921.0,9010914022.0,8114378220.0,10993689736.0,上游
300476.SZ,20240930,17913051875.16,53.6514,764612164.03,7697738194.52,9610600722.8,8302451152.36,上游
600183.SH,20240930,26273279118.64,39.5962,1450675021.18,14744796525.21,10403215420.87,15870063697.77,上游
688981.SH,20240930,330954830000.0,33.4352,3232660000.0,41878720000.0,110655349000.0,220299481000.0,上游
002371.SZ,20240930,63430457680.45,52.8898,4459592474.67,20352770959.17,33548234908.92,29882222771.53,上游
688012.SH,20240930,25271340608.37,25.8493,912184138.09,5507194599.46,6532452489.5,18738888118.87,上游
300223.SZ,20240930,12818014057.04,6.8932,302893624.62,3201213308.67,883572969.03,11934441088.01,上游
603986.SH,20240930,18162982363.14,11.9255,832100288.06,5649596831.4,2166029820.98,15996952542.16,上游
002230.SZ,20240930,40132646557.46,57.369,-423226905.19,14849536928.14,23023691268.27,17108955289.19,中游
688111.SH,20240930,14668786281.03,26.5428,1039976238.39,3626818036.47,3893505691.69,10775280589.34,中游
300229.SZ,20240930,3692671457.39,8.6346,41563916.53,619136632.77,318847616.8,3373823840.59,中游
688327.SH,20240930,2105881997.54,49.8609,-514081681.58,226510204.76,1050010846.96,1055871150.58,中游
002415.SZ,20240930,124094298497.09,32.959,8907824287.76,64991467788.45,40900297780.89,83194000716.2,中游
603160.SH,20240930,9891452511.92,14.7693,448113575.75,3222596255.55,1460899254.26,8430553257.66,中游
300033.SZ,20240930,9278219945.84,26.9039,650917369.0,2334720341.07,2496201072.71,6782018873.13,中游
002405.SZ,20240930,11757344510.31,19.9297,-492505341.58,2528069895.68,2343202398.55,9414142111.76,中游
300624.SZ,20240930,1606277877.31,16.3026,-4268934.93,1052864618.62,261864899.94,1344412977.37,中游
300634.SZ,20240930,3383616044.59,19.4154,191691303.59,1210470656.38,656942984.85,2726673059.74,中游
002777.SZ,20240930,2631243222.36,33.0663,13563735.4,668146681.12,870054533.91,1761188688.45,中游
300365.SZ,20240930,2403613906.38,12.936,7330095.33,313976249.38,310931833.46,2092682072.92,中游
688088.SH,20240930,2949165821.93,11.7132,88261483.09,573681641.46,345442995.88,2603722826.05,中游
300496.SZ,20240930,11430833302.93,14.0375,154917008.36,3694282198.21,1604603450.74,9826229852.19,中游
002253.SZ,20240930,1501772065.78,19.3479,-29569681.91,126568043.29,290562095.89,1211209969.89,中游
300078.SZ,20240930,2396805190.46,74.7414,-285718834.44,564563042.63,1791406609.12,605398581.34,中游
