thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
002405.SZ,20221231,14008250008.49,15.2535,-510955213.76,3346814809.97,2136754703.35,11871495305.14,中游
300624.SZ,20221231,1532253152.47,42.3711,64291630.06,1180123604.41,649232576.56,883020575.91,中游
300634.SZ,20221231,2870451583.82,17.9939,229129820.32,1195415326.44,516504829.04,2353946754.78,中游
002777.SZ,20221231,2534073058.12,33.5896,195400505.57,1282565406.91,851186120.41,1682886937.71,中游
300365.SZ,20221231,2399787393.09,15.4589,-212318770.89,607352285.89,370980544.77,2028806848.32,中游
688088.SH,20221231,2982674093.89,13.517,57045153.02,531648526.82,403167200.33,2579506893.56,中游
300496.SZ,20221231,10721206544.29,13.1603,724810398.84,5445453628.5,1410940230.42,9310266313.87,中游
002253.SZ,20221231,1751181509.81,18.3404,-61185901.43,245882778.55,321174453.7,1430007056.11,中游
300078.SZ,20221231,3634654155.96,65.2336,-882588925.32,1115911058.33,2371016775.17,1263637380.79,中游
002236.SZ,20221231,46252893804.54,43.3152,2261850253.32,30565370012.64,20034522045.21,26218371759.33,中游
688023.SH,20221231,5014299977.34,41.6961,-253165153.01,1980012417.18,2090769808.27,2923530169.07,中游
300451.SZ,20221231,5783551740.14,20.4332,41276899.44,1527138670.24,1181763740.8,4601787999.34,中游
000997.SZ,20221231,11586999028.72,50.2895,-349550746.57,6661011162.43,5827046945.66,5759952083.06,中游
688228.SH,20221231,1845298870.49,24.822,120393101.63,554938204.42,458039814.76,1387259055.73,下游
300785.SZ,20221231,2268678518.4,20.3305,84384613.3,1228416982.98,461234760.07,1807443758.33,下游
300058.SZ,20221231,18169413733.58,59.1793,-2177342971.32,36682585323.67,10752538549.75,7416875183.83,下游
002131.SZ,20221231,19437333570.52,40.0212,-457912050.54,20268337621.01,7779053909.92,11658279660.6,下游
600556.SH,20221231,5703826578.99,34.4271,157181329.36,4128909281.45,1963661960.2,3740164618.79,下游
300781.SZ,20221231,991510907.2,24.1945,54770597.1,485497084.51,239891180.59,751619726.61,下游
600570.SH,20221231,13004578298.67,42.5244,1119819797.15,6502387143.49,5530117083.95,7474461214.72,下游
002607.SZ,20221231,8027414353.26,90.2846,-1102063743.2,4824814105.43,7247522016.0,779892337.26,下游
300253.SZ,20221231,7821828010.96,34.4568,14554184.82,3092864688.21,2695151070.75,5126676940.21,下游
688369.SH,20221231,1950457729.87,24.7966,98123852.44,1032429773.92,483646667.79,1466811062.08,下游
300188.SZ,20221231,5890393554.88,26.8648,171384525.64,2279694487.08,1582444021.5,4307949533.38,下游
002439.SZ,20221231,10002085275.55,25.9145,626626997.48,4436909155.32,2591986607.66,7410098667.89,下游
300036.SZ,20221231,4396841641.59,35.9499,-343817389.96,1595688954.43,1580660968.68,2816180672.91,下游
300020.SZ,20221231,6564708565.83,46.3104,55129293.64,1554613160.25,3040140387.17,3524568178.66,下游
300075.SZ,20221231,4748361619.68,19.4712,255869334.14,1525631694.14,924561644.56,3823799975.12,下游
300168.SZ,20221231,6861577201.25,82.0936,-315011472.44,3223537007.67,5632918796.49,1228658404.76,下游
002065.SZ,20221231,22226021419.4,48.3621,409939006.73,11833330551.43,10748962297.54,11477059121.86,下游
600410.SH,20221231,8557227575.1,40.4879,-375146847.77,4069789427.72,3464643025.36,5092584549.74,下游
300170.SZ,20221231,5816352364.94,31.9376,432873241.8,3006881053.26,1857606095.46,3958746269.48,下游
002368.SZ,20221231,15541901216.94,73.1195,88197158.19,10438112601.2,11364164478.99,4177736737.95,下游
