thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
600570.SH,20200331,7678606713.76,36.844,-46744738.38,513573750.75,2829106226.77,4849500486.99,下游
002607.SZ,20200331,13358747832.48,84.4213,116301251.23,1230102270.48,11277632550.29,2081115282.19,下游
300253.SZ,20200331,5004678144.66,20.9076,5198701.52,277973283.64,1046355588.2,3958322556.46,下游
688369.SH,20200331,1565154084.25,21.4944,-512144.01,70746523.64,336420934.69,1228733149.56,下游
300188.SZ,20200331,3757365910.03,20.3238,-53915149.44,229931323.35,763638173.29,2993727736.74,下游
002439.SZ,20200331,6670134960.89,22.8049,-80784359.3,229730569.24,1521118292.38,5149016668.51,下游
300036.SZ,20200331,3126810544.98,39.9594,7536219.91,221600410.71,1249454240.62,1877356304.36,下游
300020.SZ,20200331,6474958636.22,47.7366,56409437.14,525606485.22,3090925795.18,3384032841.04,下游
300075.SZ,20200331,3094707781.26,20.4694,24348374.29,183085877.01,633466749.25,2461241032.01,下游
300168.SZ,20200331,8281250164.06,66.5497,-137413626.13,293534666.67,5511144877.81,2770105286.25,下游
002065.SZ,20200331,16869423176.93,42.208,150594706.06,1727038577.62,7120241747.12,9749181429.81,下游
600410.SH,20200331,10564238953.85,42.3139,535710538.6,926988418.87,4470143025.94,6094095927.91,下游
300170.SZ,20200331,4259542423.36,27.7282,12625992.87,589325380.28,1181092862.7,3078449560.66,下游
002368.SZ,20200331,10089857579.18,65.9439,13219647.37,1365389807.96,6653648877.42,3436208701.76,下游
