thscode,report_date,资产总计,资产负债率,净利润,营业收入,负债合计,所有者权益合计,Layer
603986.SH,20241231,19228833821.39,13.2616,1100881286.84,7355977677.11,2550053927.35,16678779894.04,上游
002230.SZ,20241231,41478899803.2,54.881,507033632.21,23343093018.69,22764027052.88,18714872750.32,中游
688111.SH,20241231,15912888756.23,28.1301,1655284064.88,5120838798.82,4476319129.69,11436569626.54,中游
300229.SZ,20241231,4481824962.63,7.9385,-97484694.28,777034453.08,355787998.3,4126036964.33,中游
688327.SH,20241231,1982248295.74,55.0978,-705667667.51,397684607.77,1092174657.04,890073638.7,中游
002415.SZ,20241231,132016200156.14,33.72,13141022060.51,92495525118.3,44515905407.99,87500294748.15,中游
603160.SH,20241231,10304337633.45,15.3609,603699034.87,4374948942.73,1582841099.63,8721496533.82,中游
300033.SZ,20241231,10976501567.53,27.3509,1823278194.38,4186794650.06,3002176417.23,7974325150.3,中游
002405.SZ,20241231,11033094136.51,21.0416,-1144058230.38,3517707799.23,2321534500.88,8711559635.63,中游
300624.SZ,20241231,1516485942.87,24.2063,-157420052.06,1439743390.5,367084663.97,1149401278.9,中游
300634.SZ,20241231,3432002962.03,18.5642,213829775.03,1652170804.63,637125465.77,2794877496.26,中游
002777.SZ,20241231,2692964862.04,32.8339,84460198.11,1339474768.56,884206432.74,1808758429.3,中游
300365.SZ,20241231,2316502263.76,19.8227,-157449527.85,956567332.85,459193721.29,1857308542.47,中游
688088.SH,20241231,3021180411.41,10.0381,176650920.83,815173516.81,303268358.91,2717912052.5,中游
300496.SZ,20241231,12508126864.97,19.2638,402564667.9,5384636492.15,2409544162.25,10098582702.72,中游
002253.SZ,20241231,1463887876.3,20.9988,-84700905.07,165335077.04,307398719.85,1156489156.45,中游
300078.SZ,20241231,2189795268.31,73.1088,-504092639.47,690765562.41,1600932000.91,588863267.4,中游
002236.SZ,20241231,52735912081.82,29.5087,2919172272.03,32180931827.17,15561703251.21,37174208830.61,中游
688023.SH,20241231,5035768395.71,49.8321,-201736212.59,2042835394.88,2509430446.96,2526337948.75,中游
300451.SZ,20241231,5668132706.72,21.077,-167331308.8,1422645163.08,1194672281.56,4473460425.16,中游
000997.SZ,20241231,12703530497.81,42.8691,1131048386.94,7268494037.28,5445891306.95,7257639190.86,中游
688228.SH,20241231,1974500221.78,27.6786,15392116.04,617602564.09,546514690.81,1427985530.97,下游
300785.SZ,20241231,2435088412.82,21.2157,80447319.7,1517624375.19,516620325.2,1918468087.62,下游
300058.SZ,20241231,22371124234.6,66.1044,-296941481.37,60796916156.95,14788307198.56,7582817036.04,下游
002131.SZ,20241231,21986575676.44,41.5016,-304032944.45,21170505049.62,9124776521.91,12861799154.53,下游
600556.SH,20241231,5421739476.49,29.909,43353527.01,4066328070.85,1621588418.95,3800151057.54,下游
300781.SZ,20241231,975826804.61,25.1017,-28374333.97,651029662.58,244949239.16,730877565.45,下游
600570.SH,20241231,14728811676.92,36.1315,1040404420.55,6581075306.06,5321737442.65,9407074234.27,下游
002607.SZ,20241231,6510125085.01,88.8706,183818404.39,2626625414.34,5785588749.41,724536335.6,下游
300253.SZ,20241231,8756485456.9,32.2362,50067639.26,2782240900.17,2822756578.7,5933728878.2,下游
688369.SH,20241231,1609921366.56,33.9292,-241287118.31,846525778.96,546233258.86,1063688107.7,下游
300188.SZ,20241231,5278050206.42,31.6849,-403754021.39,1769116515.87,1672346092.38,3605704114.04,下游
002439.SZ,20241231,13778075142.42,17.0525,-227392431.57,3315167251.35,2349506822.81,11428568319.61,下游
300036.SZ,20241231,4020731506.85,34.1301,-180232257.55,1497872642.24,1372280389.89,2648451116.96,下游
300020.SZ,20241231,5924640581.55,45.2864,-947281521.08,547905797.9,2683058181.18,3241582400.37,下游
300075.SZ,20241231,4359134803.69,18.9015,-395341212.25,713334334.94,823943791.98,3535191011.71,下游
300168.SZ,20241231,6340914631.81,74.6673,-681660178.96,2011374718.65,4734589693.47,1606324938.34,下游
002065.SZ,20241231,24547290185.26,49.2848,421929114.72,13322600710.32,12098078198.39,12449211986.87,下游
600410.SH,20241231,8736230936.77,42.0563,47933411.22,4270629476.42,3674135559.22,5062095377.55,下游
300170.SZ,20241231,6254346573.2,18.0427,196426758.05,3235150721.11,1128451131.88,5125895441.32,下游
002368.SZ,20241231,15740396804.46,66.4582,244263025.28,7836223365.82,10460782872.31,5279613932.15,下游
