time,thscode,open,close,changeRatio,volume,amount
2019-08-12,300474.SZ,37.514698677119,37.896374326311,1.0444563470809,2374759.0,87439410.06
2019-08-13,300474.SZ,37.163155316022,37.243508084272,-1.7227670288895,1503715.0,55751707.99
2019-08-14,300474.SZ,37.795933365997,37.675404213621,1.1596548004315,1919486.0,72575481.39
2019-08-15,300474.SZ,36.480156785889,37.956638902499,0.7464676086377,1646549.0,61236745.08
2019-08-16,300474.SZ,37.785889269966,38.318226359628,0.95263297168563,2484482.0,94655694.7
2019-08-19,300474.SZ,38.569328760412,39.854973052425,4.0104849279161,3418634.0,134135973.85
2019-08-20,300474.SZ,39.674179323861,39.573738363547,-0.70564516129033,2478660.0,97997405.0
2019-08-21,300474.SZ,40.075943165115,41.462028417442,4.7715736040609,6929021.0,281742297.11
2019-08-22,300474.SZ,41.301322880941,41.803527682509,0.8236434108527,5844704.0,242600984.94
2019-08-23,300474.SZ,41.190837824596,41.934100930916,0.31234983181164,3976261.0,165785084.95
2019-08-26,300474.SZ,41.160705536502,43.752082312592,4.3353293413174,7297404.0,311624216.16
2019-08-27,300474.SZ,43.892699657031,43.772170504655,0.04591368227731,7714751.0,339876971.91
2019-08-28,300474.SZ,43.842479176874,44.163890249878,0.89490592014686,5292814.0,233368524.58
2019-08-29,300474.SZ,44.093581577658,44.99755022048,1.887650670912,5804369.0,257620475.88
2019-08-30,300474.SZ,45.379225869672,44.967417932386,-0.066964285714272,8414158.0,384193658.57
2019-09-02,300474.SZ,45.509799118079,46.192797648212,2.7250390886754,6841966.0,314227850.36
2019-09-03,300474.SZ,46.343459088682,50.190347868692,8.6540552293977,12699772.0,610697583.26
2019-09-04,300474.SZ,49.768495835375,50.381185693288,0.38022813688212,10491571.0,529692417.73
2019-09-05,300474.SZ,50.612199902009,49.597746202842,-1.555023923445,7504713.0,377735428.68
2019-09-06,300474.SZ,50.09995100441,50.421362077413,1.6605913325233,7121158.0,358578662.34
2019-09-09,300474.SZ,51.486036256737,51.827535521803,2.7888446215139,6810503.0,347073315.0
2019-09-10,300474.SZ,51.5061244488,49.678098971093,-4.1472868217054,9205277.0,455948305.23
2019-09-11,300474.SZ,50.120039196472,52.229299363057,5.1354630004044,11799765.0,618104136.25
2019-09-12,300474.SZ,52.600930916218,51.5061244488,-1.3846153846154,8256260.0,428151473.17
2019-09-16,300474.SZ,51.727094561489,50.91352278295,-1.1505460218409,6854207.0,349768136.16
2019-09-17,300474.SZ,50.461538461538,48.733953944145,-4.2809232590254,6849423.0,335926431.71
2019-09-18,300474.SZ,49.21607055365,49.989465948065,2.5762572135202,8592085.0,424970513.76
2019-09-19,300474.SZ,50.009554140127,54.991425771681,10.006027727547,11699253.0,620532628.57
2019-09-20,300474.SZ,57.733463988241,57.351788339049,4.2922374429224,13364210.0,758651505.44
2019-09-23,300474.SZ,57.552670259677,60.063694267516,4.7285464098073,13279038.0,773868862.25
2019-09-24,300474.SZ,60.324840764331,59.983341499265,-0.13377926421404,13158820.0,802852698.76
2019-09-25,300474.SZ,61.118324350808,60.365017148457,0.6363027461487,10942016.0,661980977.29
2019-09-26,300474.SZ,61.088192062714,57.753552180304,-4.3261231281198,10036368.0,580894398.69
2019-09-27,300474.SZ,58.255756981872,58.868446839784,1.9304347826087,7292191.0,425574066.35
2019-09-30,300474.SZ,59.230034296913,54.84076433121,-6.841835864187,7624745.0,424470794.42
2019-10-08,300474.SZ,55.794953454189,55.694512493876,1.5567765567766,7452039.0,419141540.65
2019-10-09,300474.SZ,56.196717295443,56.739098481137,1.8755635707845,4370757.0,245342148.06
2019-10-10,300474.SZ,56.950024497795,58.285889269966,2.72614622057,5772486.0,331625294.08
2019-10-11,300474.SZ,58.446594806467,61.369426751592,5.2903670515251,8271582.0,502290274.17
2019-10-14,300474.SZ,61.168544830965,62.022292993631,1.063829787234,6587554.0,400544259.96
2019-10-15,300474.SZ,60.766780989711,59.270210681039,-4.4372469635628,5292589.0,314771925.1
2019-10-16,300474.SZ,59.521313081823,58.557079862812,-1.2031859006948,3576515.0,211138335.1
2019-10-17,300474.SZ,59.159725624694,58.155316021558,-0.6861063464837,6211904.0,359002401.87
2019-10-18,300474.SZ,57.954434100931,57.422097011269,-1.2607944732297,4039176.0,233770651.48
2019-10-21,300474.SZ,57.402008819206,57.452229299363,0.052475074339691,3626114.0,205656503.68
2019-10-22,300474.SZ,57.743508084272,57.261391474767,-0.33216783216784,4394579.0,250310839.78
2019-10-23,300474.SZ,57.602890739833,55.644292013719,-2.8240659533415,3860541.0,216118000.4
2019-10-24,300474.SZ,55.815041646252,55.644292013719,0.0,3204267.0,176609054.05
2019-10-25,300474.SZ,55.262616364527,56.166585007349,0.93862815884477,3059873.0,168424982.07
2019-10-28,300474.SZ,56.437775600196,58.054875061244,3.3619456366237,7210709.0,410438645.29
2019-10-29,300474.SZ,57.673199412053,56.447819696227,-2.7681660899654,3890057.0,222272003.83
2019-10-30,300474.SZ,56.015923566879,57.50244977952,1.8683274021352,5571117.0,319893082.1
2019-10-31,300474.SZ,57.562714355708,55.091866731994,-4.1921397379913,4667618.0,260603149.42
2019-11-01,300474.SZ,54.529397354238,54.569573738364,-0.94804010938925,2927222.0,160810631.29
2019-11-04,300474.SZ,55.162175404214,57.552670259677,5.4665930425179,6464891.0,359343393.59
2019-11-05,300474.SZ,57.713375796178,60.455414012739,5.043630017452,8605811.0,510603858.45
2019-11-06,300474.SZ,60.334884860363,61.248897599216,1.3125103837847,5881437.0,355282532.6
2019-11-07,300474.SZ,60.565899069084,61.901763841254,1.0659232535258,5241807.0,320360057.74
2019-11-08,300474.SZ,61.299118079373,59.159725624694,-4.4296608794418,6615190.0,395725012.84
2019-11-11,300474.SZ,58.235668789809,56.236893679569,-4.9405772495755,6077892.0,344258930.71
2019-11-12,300474.SZ,56.046055854973,54.84076433121,-2.4825861761029,3544159.0,193624402.61
2019-11-13,300474.SZ,55.041646251837,55.945614894659,2.014652014652,3837770.0,212192097.54
2019-11-14,300474.SZ,55.50367466928,56.638657520823,1.2387791741472,3168980.0,176899304.79
2019-11-15,300474.SZ,56.447819696227,58.958843704067,4.0964710054974,5624040.0,327327817.68
2019-11-18,300474.SZ,58.757961783439,59.079372856443,0.20442930153322,3601503.0,210874808.18
2019-11-19,300474.SZ,58.999020088192,59.712150906418,1.0710642638558,4748964.0,281050709.15
2019-11-20,300474.SZ,59.260166585007,57.361832435081,-3.9360807401178,3667362.0,213724086.75
2019-11-21,300474.SZ,57.251347378736,62.725379715826,9.3503764664682,9076180.0,550429997.88
2019-11-22,300474.SZ,62.203086722195,60.706516413523,-3.2185748598879,8852526.0,548090494.16
2019-11-25,300474.SZ,61.168544830965,54.830720235179,-9.6790205162144,7563799.0,426156707.31
2019-11-26,300474.SZ,54.84076433121,54.439000489956,-0.71441655980949,3446728.0,187527190.95
2019-11-27,300474.SZ,54.24816266536,59.842724154826,9.9261992619926,8782919.0,510420261.74
2019-11-28,300474.SZ,59.451004409603,59.762371386575,-0.13427324605572,4883295.0,290547719.32
2019-11-29,300474.SZ,62.46423321901,57.251347378736,-4.2016806722689,7061502.0,415713786.29
2019-12-02,300474.SZ,58.034786869182,62.97648211661,10.0,8986427.0,551969477.38
2019-12-03,300474.SZ,62.97648211661,65.286624203822,3.6682615629984,12529848.0,800451933.6
2019-12-04,300474.SZ,64.744243018128,67.174914257717,2.8923076923077,10301138.0,684310483.18
2019-12-05,300474.SZ,66.341254287114,66.592356687898,-0.86722488038277,9774555.0,647985828.23
2019-12-06,300474.SZ,66.592356687898,67.767515923567,1.7647058823529,8425614.0,563722940.22
2019-12-09,300474.SZ,67.295443410093,66.039931406173,-2.5492811619979,9591083.0,640969406.56
2019-12-10,300474.SZ,66.270945614895,71.112199902009,7.680608365019,12203760.0,836886895.41
2019-12-11,300474.SZ,69.706026457619,68.460558549731,-3.728813559322,8012610.0,550101187.4
